62,1,62,1,4,1.2401000000000006,1.3013000000000006,0.06119999999999992
48,1,48,0,3,0.9601000000000005,1.3213190734863285,0.361219073486328
64,1,64,1,4,1.2801000000000007,1.3421000000000005,0.06199999999999983
66,1,66,1,5,1.3201000000000007,1.3813000000000006,0.06119999999999992
68,0,68,1,5,1.3601000000000008,1.4009000000000007,0.04079999999999995
53,1,53,0,3,1.0601000000000005,1.4213190734863284,0.36121907348632787
70,0,70,2,4,1.4001000000000008,1.4409000000000007,0.04079999999999995
69,1,69,1,5,1.3801000000000008,1.4413000000000007,0.06119999999999992
71,0,71,1,4,1.4201000000000008,1.4609000000000008,0.04079999999999995
73,0,73,0,5,1.4601000000000008,1.5009000000000008,0.04079999999999995
72,1,72,2,5,1.4401000000000008,1.5013000000000007,0.06119999999999992
57,1,57,2,3,1.1401000000000006,1.5013190734863284,0.36121907348632787
75,0,75,0,4,1.5001000000000009,1.5409000000000008,0.04079999999999995
59,1,59,0,3,1.1801000000000006,1.5413190734863285,0.36121907348632787
74,1,74,0,5,1.4801000000000009,1.5421000000000007,0.06199999999999983
76,1,76,1,5,1.520100000000001,1.5913000000000008,0.07119999999999993
63,0,63,2,3,1.2601000000000007,1.6009190734863286,0.3408190734863279
77,1,77,2,5,1.540100000000001,1.6021000000000007,0.06199999999999983
79,0,79,1,4,1.580100000000001,1.620900000000001,0.04079999999999995
78,1,78,2,5,1.560100000000001,1.6313000000000009,0.07119999999999993
80,0,80,0,5,1.600100000000001,1.640900000000001,0.04079999999999995
65,1,65,1,3,1.3001000000000007,1.6613190734863286,0.36121907348632787
67,1,67,0,3,1.3401000000000007,1.7013190734863286,0.36121907348632787
84,0,84,0,4,1.680100000000001,1.720900000000001,0.04079999999999995
83,1,83,1,5,1.660100000000001,1.721300000000001,0.06119999999999992
86,1,86,0,4,1.720100000000001,1.781300000000001,0.06119999999999992
91,1,91,0,5,1.8201000000000012,1.881300000000001,0.06119999999999992
97,0,97,0,5,1.9401000000000013,1.9809000000000012,0.04079999999999995
82,0,82,1,3,1.640100000000001,1.980919073486329,0.3408190734863279
81,1,81,2,3,1.620100000000001,1.9813190734863289,0.36121907348632787
98,1,98,0,5,1.9601000000000013,2.021300000000002,0.06120000000000059
85,0,85,0,3,1.700100000000001,2.040919073486329,0.3408190734863281
87,0,87,2,3,1.740100000000001,2.080919073486329,0.3408190734863281
101,1,101,1,5,2.0201000000000016,2.0813000000000033,0.0612000000000017
102,1,102,2,4,2.0401000000000016,2.1113000000000035,0.07120000000000193
89,0,89,1,3,1.7801000000000011,2.1209190734863292,0.3408190734863281
103,1,103,2,4,2.0601000000000016,2.1213000000000033,0.0612000000000017
88,1,88,1,3,1.760100000000001,2.121319073486329,0.3612190734863281
90,0,90,0,3,1.8001000000000011,2.1409190734863293,0.3408190734863281
104,1,104,2,4,2.0801000000000016,2.1513000000000035,0.07120000000000193
106,0,106,1,4,2.1201000000000016,2.160900000000003,0.04080000000000128
107,0,107,1,5,2.1401000000000017,2.180900000000003,0.04080000000000128
92,1,92,1,3,1.8401000000000012,2.211319073486331,0.37121907348632965
108,1,108,1,4,2.1601000000000017,2.2213000000000034,0.0612000000000017
93,1,93,0,3,1.8601000000000012,2.2213190734863306,0.3612190734863294
110,0,110,1,5,2.2001000000000017,2.240900000000003,0.04080000000000128
95,0,95,1,3,1.9001000000000012,2.2409190734863302,0.340819073486329
94,1,94,1,3,1.8801000000000012,2.251319073486331,0.37121907348632965
96,0,96,0,3,1.9201000000000013,2.2609190734863303,0.340819073486329
112,0,112,0,5,2.2401000000000018,2.280900000000003,0.04080000000000128
113,1,113,1,4,2.2601000000000018,2.3213000000000035,0.0612000000000017
99,1,99,1,3,1.9801000000000013,2.3413190734863307,0.3612190734863294
116,0,116,0,5,2.320100000000002,2.360900000000003,0.04080000000000128
100,1,100,2,3,2.0001000000000015,2.361319073486331,0.36121907348632964
118,0,118,1,4,2.360100000000002,2.400900000000003,0.04080000000000128
117,1,117,0,5,2.340100000000002,2.4013000000000035,0.0612000000000017
105,0,105,1,3,2.1001000000000016,2.440919073486331,0.3408190734863292
123,0,123,0,5,2.460100000000002,2.5009000000000032,0.04080000000000128
122,1,122,1,4,2.440100000000002,2.5013000000000036,0.0612000000000017
109,0,109,0,3,2.1801000000000017,2.520919073486331,0.3408190734863292
124,1,124,2,4,2.480100000000002,2.5413000000000037,0.0612000000000017
125,1,125,1,5,2.500100000000002,2.5613000000000037,0.0612000000000017
126,1,126,0,4,2.520100000000002,2.5813000000000037,0.0612000000000017
111,1,111,2,3,2.2201000000000017,2.5813190734863314,0.36121907348632964
128,1,128,1,5,2.560100000000002,2.6213000000000037,0.0612000000000017
130,0,130,1,4,2.600100000000002,2.6409000000000034,0.04080000000000128
115,0,115,2,3,2.300100000000002,2.640919073486331,0.3408190734863292
129,1,129,1,4,2.580100000000002,2.6413000000000038,0.0612000000000017
114,1,114,1,3,2.280100000000002,2.6413190734863314,0.36121907348632964
133,0,133,2,4,2.660100000000002,2.7009000000000034,0.04080000000000128
135,0,135,1,4,2.700100000000002,2.7409000000000034,0.04080000000000128
119,1,119,1,3,2.380100000000002,2.7413190734863315,0.36121907348632964
136,0,136,1,5,2.720100000000002,2.7609000000000035,0.04080000000000128
121,0,121,2,3,2.420100000000002,2.760919073486331,0.3408190734863292
120,1,120,2,3,2.400100000000002,2.7613190734863315,0.36121907348632964
137,0,137,1,4,2.740100000000002,2.7809000000000035,0.04080000000000128
138,1,138,1,4,2.760100000000002,2.8213000000000044,0.06120000000000214
139,0,139,2,4,2.7801000000000022,2.8213000000000044,0.041200000000002124
140,0,140,1,4,2.8001000000000023,2.8409000000000035,0.04080000000000128
141,0,141,1,4,2.8201000000000023,2.8613000000000044,0.041200000000002124
142,1,142,2,4,2.8401000000000023,2.901300000000004,0.0612000000000017
127,1,127,1,3,2.540100000000002,2.9013190734863317,0.36121907348632964
144,1,144,0,5,2.8801000000000023,2.941300000000004,0.0612000000000017
131,0,131,1,3,2.620100000000002,2.9609190734863313,0.3408190734863292
145,1,145,1,5,2.9001000000000023,2.961300000000004,0.0612000000000017
132,0,132,0,3,2.640100000000002,2.9809190734863313,0.3408190734863292
148,0,148,1,4,2.9601000000000024,3.0009000000000037,0.04080000000000128
149,1,149,2,5,2.9801000000000024,3.041300000000004,0.0612000000000017
134,1,134,0,3,2.680100000000002,3.041319073486332,0.36121907348632964
150,1,150,1,5,3.0001000000000024,3.061300000000004,0.0612000000000017
151,1,151,0,4,3.0201000000000024,3.081300000000004,0.0612000000000017
153,0,153,1,5,3.0601000000000025,3.1009000000000038,0.04080000000000128
154,0,154,2,5,3.0801000000000025,3.120900000000004,0.04080000000000128
155,0,155,2,4,3.1001000000000025,3.140900000000004,0.04080000000000128
157,1,157,1,4,3.1401000000000026,3.2013000000000043,0.0612000000000017
159,0,159,1,5,3.1801000000000026,3.220900000000004,0.04080000000000128
143,1,143,0,3,2.8601000000000023,3.221319073486332,0.36121907348632964
160,1,160,0,5,3.2001000000000026,3.2613000000000043,0.0612000000000017
162,0,162,2,5,3.2401000000000026,3.280900000000004,0.04080000000000128
161,1,161,1,5,3.2201000000000026,3.2813000000000043,0.0612000000000017
146,1,146,1,3,2.9201000000000024,3.281319073486332,0.36121907348632964
163,0,163,0,5,3.2601000000000027,3.300900000000004,0.04080000000000128
147,1,147,2,3,2.9401000000000024,3.301319073486332,0.36121907348632964
164,1,164,0,5,3.2801000000000027,3.3413000000000044,0.0612000000000017
152,0,152,1,3,3.0401000000000025,3.3809190734863317,0.3408190734863292
168,1,168,1,4,3.3601000000000028,3.4213000000000044,0.0612000000000017
171,0,171,1,5,3.420100000000003,3.460900000000004,0.04080000000000128
156,0,156,0,3,3.1201000000000025,3.4609190734863318,0.3408190734863292
172,0,172,0,4,3.440100000000003,3.480900000000004,0.04080000000000128
173,0,173,1,5,3.460100000000003,3.500900000000004,0.04080000000000128
174,0,174,0,4,3.480100000000003,3.520900000000004,0.04080000000000128
158,1,158,2,3,3.1601000000000026,3.521319073486332,0.36121907348632964
175,0,175,0,4,3.500100000000003,3.540900000000004,0.04080000000000128
177,0,177,2,5,3.540100000000003,3.580900000000004,0.04080000000000128
176,1,176,2,5,3.520100000000003,3.5813000000000046,0.0612000000000017
179,0,179,0,4,3.580100000000003,3.6209000000000042,0.04080000000000128
165,0,165,1,3,3.3001000000000027,3.640919073486332,0.3408190734863292
180,1,180,1,5,3.600100000000003,3.6613000000000047,0.0612000000000017
182,0,182,1,4,3.640100000000003,3.6809000000000043,0.04080000000000128
181,1,181,0,5,3.620100000000003,3.6813000000000047,0.0612000000000017
166,1,166,2,3,3.3201000000000027,3.6821190734863336,0.3620190734863309
183,0,183,0,4,3.660100000000003,3.7009000000000043,0.04080000000000128
167,1,167,1,3,3.3401000000000027,3.7013190734863324,0.36121907348632964
185,0,185,0,5,3.700100000000003,3.7409000000000043,0.04080000000000128
170,0,170,0,3,3.400100000000003,3.740919073486332,0.3408190734863292
169,1,169,0,3,3.3801000000000028,3.7421190734863337,0.3620190734863309
186,1,186,1,5,3.720100000000003,3.7813000000000048,0.0612000000000017
191,0,191,1,5,3.820100000000003,3.8609000000000044,0.04080000000000128
190,1,190,1,5,3.800100000000003,3.861300000000005,0.0612000000000017
178,0,178,0,3,3.560100000000003,3.900919073486332,0.3408190734863292
193,1,193,1,5,3.860100000000003,3.921300000000005,0.0612000000000017
196,1,196,0,4,3.9201000000000032,3.981300000000005,0.0612000000000017
197,1,197,0,5,3.9401000000000033,4.001300000000004,0.06120000000000081
184,0,184,1,3,3.680100000000003,4.020919073486332,0.3408190734863288
199,1,199,2,5,3.9801000000000033,4.0413000000000014,0.061199999999998145
200,1,200,2,4,4.000100000000002,4.061299999999998,0.061199999999995924
202,0,202,1,5,4.040100000000002,4.080899999999999,0.04079999999999728
201,1,201,1,4,4.020100000000002,4.081299999999998,0.061199999999995924
187,1,187,0,3,3.740100000000003,4.1113190734863325,0.37121907348632943
204,0,204,2,4,4.080100000000001,4.120899999999998,0.04079999999999728
188,1,188,0,3,3.760100000000003,4.121319073486332,0.3612190734863292
205,0,205,1,5,4.1001,4.140899999999998,0.04079999999999728
189,1,189,1,3,3.780100000000003,4.151319073486333,0.37121907348632943
208,0,208,2,4,4.160099999999999,4.200899999999996,0.04079999999999728
192,1,192,1,3,3.840100000000003,4.202119073486326,0.3620190734863229
209,1,209,1,5,4.180099999999999,4.2412999999999945,0.061199999999995924
194,1,194,0,3,3.880100000000003,4.241319073486328,0.36121907348632476
195,1,195,2,3,3.9001000000000032,4.262119073486326,0.36201907348632245
212,0,212,1,5,4.240099999999997,4.280899999999995,0.04079999999999728
213,0,213,2,4,4.260099999999997,4.300899999999994,0.04079999999999728
198,0,198,1,3,3.9601000000000033,4.300919073486329,0.3408190734863261
217,0,217,1,4,4.340099999999995,4.3808999999999925,0.04079999999999728
216,1,216,2,5,4.320099999999996,4.3812999999999915,0.061199999999995924
219,0,219,0,4,4.380099999999994,4.420899999999992,0.04079999999999728
203,1,203,1,3,4.060100000000001,4.421319073486326,0.36121907348632476
206,0,206,1,3,4.1201,4.460919073486326,0.3408190734863261
220,1,220,1,5,4.400099999999994,4.46129999999999,0.061199999999995924
223,0,223,2,5,4.460099999999993,4.50089999999999,0.04079999999999728
207,1,207,1,3,4.1400999999999994,4.501319073486324,0.36121907348632476
224,1,224,1,4,4.480099999999992,4.551299999999988,0.07119999999999571
211,0,211,2,3,4.220099999999998,4.560919073486324,0.3408190734863261
210,1,210,0,3,4.200099999999998,4.561319073486323,0.36121907348632476
225,1,225,2,4,4.500099999999992,4.5712999999999875,0.07119999999999571
226,1,226,2,4,4.520099999999991,4.591299999999987,0.07119999999999571
228,0,228,1,4,4.5600999999999905,4.600899999999988,0.04079999999999728
227,1,227,1,4,4.540099999999991,4.611299999999987,0.07119999999999571
214,1,214,2,3,4.2800999999999965,4.641319073486321,0.36121907348632476
215,1,215,1,3,4.300099999999996,4.661319073486321,0.36121907348632476
231,1,231,2,4,4.620099999999989,4.681299999999985,0.061199999999995924
233,1,233,1,4,4.660099999999988,4.721299999999984,0.061199999999995924
218,1,218,1,3,4.360099999999995,4.7213190734863195,0.36121907348632476
236,1,236,2,5,4.720099999999987,4.781299999999983,0.061199999999995924
221,1,221,0,3,4.4200999999999935,4.781319073486318,0.36121907348632476
222,1,222,0,3,4.440099999999993,4.801319073486318,0.36121907348632476
240,0,240,2,4,4.800099999999985,4.840899999999983,0.04079999999999728
242,0,242,0,5,4.8400999999999845,4.880899999999982,0.04079999999999728
229,0,229,0,3,4.58009999999999,4.920919073486316,0.3408190734863261
243,1,243,1,5,4.860099999999984,4.92129999999998,0.061199999999995924
245,0,245,2,5,4.900099999999983,4.9408999999999805,0.04079999999999728
230,0,230,2,3,4.60009999999999,4.940919073486316,0.3408190734863261
247,0,247,1,5,4.940099999999982,4.98089999999998,0.04079999999999728
232,0,232,0,3,4.640099999999989,4.980919073486315,0.3408190734863261
246,1,246,1,5,4.920099999999983,4.981299999999979,0.061199999999995924
248,0,248,2,4,4.960099999999982,5.000899999999979,0.04079999999999728
234,0,234,0,3,4.680099999999988,5.020919073486314,0.3408190734863261
235,0,235,2,3,4.7000999999999875,5.040919073486314,0.3408190734863261
249,1,249,0,4,4.9800999999999815,5.0412999999999775,0.061199999999995924
251,0,251,2,5,5.020099999999981,5.060899999999978,0.04079999999999728
252,0,252,2,4,5.04009999999998,5.0808999999999775,0.04079999999999728
237,0,237,2,3,4.740099999999987,5.080919073486313,0.3408190734863261
254,0,254,2,5,5.080099999999979,5.120899999999977,0.04079999999999728
253,1,253,0,5,5.06009999999998,5.121299999999976,0.061199999999995924
238,1,238,0,3,4.760099999999986,5.121319073486311,0.36121907348632476
239,1,239,2,3,4.780099999999986,5.141319073486311,0.36121907348632476
241,0,241,2,3,4.820099999999985,5.160919073486311,0.3408190734863261
255,1,255,2,5,5.100099999999979,5.161299999999975,0.061199999999995924
257,1,257,0,5,5.140099999999978,5.201299999999974,0.061199999999995924
259,0,259,2,5,5.180099999999977,5.220899999999975,0.04079999999999728
260,0,260,2,4,5.200099999999977,5.240899999999974,0.04079999999999728
244,1,244,0,3,4.880099999999984,5.241319073486308,0.36121907348632476
261,0,261,0,4,5.220099999999976,5.260899999999974,0.04079999999999728
263,0,263,2,4,5.260099999999976,5.300899999999973,0.04079999999999728
264,1,264,0,4,5.280099999999975,5.341299999999971,0.061199999999995924
265,1,265,0,5,5.300099999999975,5.361299999999971,0.061199999999995924
250,1,250,0,3,5.000099999999981,5.361319073486306,0.36121907348632476
266,1,266,2,4,5.320099999999974,5.38129999999997,0.061199999999995924
267,1,267,2,5,5.340099999999974,5.40129999999997,0.061199999999995924
269,1,269,1,5,5.380099999999973,5.441299999999969,0.061199999999995924
271,0,271,0,5,5.420099999999972,5.4608999999999694,0.04079999999999728
270,1,270,2,4,5.400099999999973,5.4612999999999685,0.061199999999995924
256,1,256,2,3,5.120099999999979,5.481319073486303,0.36121907348632476
258,0,258,1,3,5.160099999999978,5.500919073486304,0.3408190734863261
274,1,274,0,4,5.480099999999971,5.541299999999967,0.061199999999995924
275,1,275,2,5,5.5000999999999705,5.561299999999966,0.061199999999995924
277,0,277,0,5,5.54009999999997,5.580899999999967,0.04079999999999728
262,0,262,0,3,5.240099999999976,5.580919073486302,0.3408190734863261
276,1,276,2,4,5.52009999999997,5.581299999999966,0.061199999999995924
279,0,279,2,4,5.580099999999969,5.620899999999966,0.04079999999999728
278,1,278,2,4,5.560099999999969,5.621299999999965,0.061199999999995924
281,0,281,1,5,5.620099999999968,5.660899999999965,0.04079999999999728
282,1,282,0,5,5.6400999999999675,5.701299999999963,0.061199999999995924
284,0,284,0,4,5.680099999999967,5.720899999999964,0.04079999999999728
268,1,268,2,3,5.360099999999973,5.721319073486298,0.36121907348632476
286,0,286,0,5,5.720099999999966,5.760899999999963,0.04079999999999728
285,1,285,2,4,5.700099999999966,5.761299999999962,0.061199999999995924
287,0,287,1,5,5.740099999999965,5.780899999999963,0.04079999999999728
272,0,272,1,3,5.440099999999972,5.780919073486298,0.3408190734863261
273,0,273,2,3,5.460099999999971,5.800919073486297,0.3408190734863261
290,0,290,1,5,5.800099999999964,5.840899999999961,0.04079999999999728
293,1,293,2,4,5.860099999999963,5.921299999999959,0.061199999999995924
294,1,294,1,5,5.880099999999962,5.941299999999958,0.061199999999995924
296,0,296,0,4,5.9200999999999615,5.960899999999959,0.04079999999999728
295,1,295,1,4,5.900099999999962,5.961299999999958,0.061199999999995924
280,1,280,0,3,5.600099999999968,5.961319073486293,0.36121907348632476
297,1,297,0,5,5.940099999999961,6.001299999999957,0.061199999999995924
299,0,299,2,5,5.98009999999996,6.0208999999999575,0.04079999999999728
298,1,298,2,5,5.960099999999961,6.021299999999957,0.061199999999995924
283,1,283,1,3,5.660099999999967,6.021319073486292,0.36121907348632476
304,0,304,1,5,6.080099999999958,6.120899999999955,0.04079999999999728
289,0,289,0,3,5.7800999999999645,6.120919073486291,0.3408190734863261
288,1,288,2,3,5.760099999999965,6.12131907348629,0.36121907348632476
306,0,306,1,4,6.120099999999957,6.1608999999999545,0.04079999999999728
291,0,291,2,3,5.820099999999964,6.16091907348629,0.3408190734863261
305,1,305,0,4,6.100099999999958,6.161299999999954,0.061199999999995924
292,0,292,1,3,5.840099999999963,6.180919073486289,0.3408190734863261
309,0,309,2,5,6.180099999999956,6.220899999999953,0.04079999999999728
311,0,311,0,5,6.220099999999955,6.260899999999952,0.04079999999999728
310,1,310,1,4,6.2000999999999555,6.2612999999999515,0.061199999999995924
313,0,313,0,5,6.260099999999954,6.3008999999999515,0.04079999999999728
312,1,312,2,4,6.240099999999955,6.301299999999951,0.061199999999995924
315,0,315,2,5,6.300099999999953,6.340899999999951,0.04079999999999728
300,0,300,2,3,6.00009999999996,6.341319073486285,0.3412190734863252
316,0,316,0,4,6.320099999999953,6.36089999999995,0.04079999999999728
301,0,301,0,3,6.020099999999959,6.361319073486285,0.3412190734863252
302,0,302,1,3,6.040099999999959,6.381319073486284,0.3412190734863252
318,0,318,0,5,6.360099999999952,6.400899999999949,0.04079999999999728
303,0,303,2,3,6.0600999999999585,6.401319073486284,0.3412190734863252
320,0,320,1,4,6.400099999999951,6.4408999999999486,0.04079999999999728
319,1,319,1,4,6.380099999999952,6.441299999999948,0.061199999999995924
322,0,322,0,4,6.44009999999995,6.480899999999948,0.04079999999999728
321,1,321,1,4,6.420099999999951,6.481299999999947,0.061199999999995924
307,1,307,2,3,6.140099999999957,6.501319073486282,0.36121907348632476
324,0,324,2,4,6.48009999999995,6.520899999999947,0.04079999999999728
308,1,308,0,3,6.160099999999956,6.521319073486281,0.36121907348632476
325,0,325,2,5,6.500099999999949,6.540899999999946,0.04079999999999728
327,0,327,2,4,6.540099999999948,6.580899999999946,0.04079999999999728
314,0,314,2,3,6.280099999999954,6.62091907348628,0.3408190734863261
331,1,331,2,4,6.620099999999947,6.6812999999999425,0.061199999999995924
317,1,317,1,3,6.3400999999999526,6.701319073486277,0.36121907348632476
334,1,334,0,4,6.680099999999945,6.741299999999941,0.061199999999995924
336,0,336,1,5,6.7200999999999445,6.760899999999942,0.04079999999999728
335,1,335,1,4,6.700099999999945,6.761299999999941,0.061199999999995924
323,0,323,1,3,6.46009999999995,6.800919073486276,0.3408190734863261
337,1,337,2,5,6.740099999999944,6.80129999999994,0.061199999999995924
338,1,338,1,5,6.760099999999944,6.8212999999999395,0.061199999999995924
340,0,340,1,5,6.800099999999943,6.84089999999994,0.04079999999999728
326,0,326,0,3,6.520099999999949,6.860919073486275,0.3408190734863261
328,0,328,0,3,6.560099999999948,6.900919073486274,0.3408190734863261
342,1,342,0,4,6.840099999999942,6.901299999999938,0.061199999999995924
329,0,329,0,3,6.580099999999947,6.9209190734862736,0.3408190734863261
345,1,345,0,4,6.900099999999941,6.9612999999999365,0.061199999999995924
330,1,330,1,3,6.600099999999947,6.961319073486272,0.36121907348632476
346,1,346,0,5,6.92009999999994,6.981299999999936,0.061199999999995924
348,0,348,2,5,6.960099999999939,7.000899999999937,0.04079999999999728
333,0,333,2,3,6.660099999999946,7.000919073486272,0.3408190734863261
332,1,332,1,3,6.640099999999946,7.001319073486271,0.36121907348632476
350,0,350,1,5,7.0000999999999385,7.040899999999936,0.04079999999999728
352,0,352,2,4,7.040099999999938,7.080899999999935,0.04079999999999728
351,1,351,1,5,7.020099999999938,7.081299999999934,0.061199999999995924
354,0,354,2,4,7.080099999999937,7.120899999999934,0.04079999999999728
339,0,339,1,3,6.780099999999943,7.120919073486269,0.3408190734863261
355,1,355,1,4,7.100099999999936,7.161299999999932,0.061199999999995924
341,1,341,1,3,6.820099999999942,7.181319073486267,0.36121907348632476
343,0,343,0,3,6.8600999999999415,7.200919073486268,0.3408190734863261
359,0,359,1,4,7.180099999999935,7.220899999999932,0.04079999999999728
344,0,344,2,3,6.880099999999941,7.220919073486267,0.3408190734863261
358,1,358,1,4,7.160099999999935,7.221299999999931,0.061199999999995924
360,1,360,2,4,7.200099999999934,7.26129999999993,0.061199999999995924
347,0,347,0,3,6.94009999999994,7.280919073486266,0.3408190734863261
361,1,361,1,5,7.220099999999934,7.28129999999993,0.061199999999995924
363,1,363,0,4,7.260099999999933,7.321299999999929,0.061199999999995924
365,0,365,1,5,7.300099999999932,7.340899999999929,0.04079999999999728
349,1,349,2,3,6.980099999999939,7.341319073486264,0.36121907348632476
367,0,367,0,4,7.340099999999931,7.381299999999928,0.04119999999999635
368,0,368,1,4,7.360099999999931,7.400899999999928,0.04079999999999728
353,0,353,0,3,7.060099999999937,7.400919073486263,0.3408190734863261
369,0,369,2,4,7.38009999999993,7.421299999999927,0.04119999999999635
370,0,370,2,5,7.40009999999993,7.440899999999927,0.04079999999999728
356,0,356,1,3,7.120099999999936,7.460919073486262,0.3408190734863261
372,0,372,2,5,7.440099999999929,7.480899999999926,0.04079999999999728
371,1,371,1,5,7.4200999999999295,7.4812999999999255,0.061199999999995924
373,0,373,0,4,7.460099999999929,7.500899999999926,0.04079999999999728
357,1,357,0,3,7.1400999999999355,7.50131907348626,0.36121907348632476
374,1,374,1,4,7.480099999999928,7.541299999999924,0.061199999999995924
376,0,376,0,5,7.520099999999927,7.560899999999925,0.04079999999999728
377,0,377,1,4,7.540099999999927,7.580899999999924,0.04079999999999728
362,0,362,0,3,7.240099999999933,7.5809190734862595,0.3408190734863261
378,0,378,1,4,7.5600999999999265,7.600899999999924,0.04079999999999728
380,0,380,1,4,7.600099999999926,7.640899999999923,0.04079999999999728
379,1,379,1,4,7.580099999999926,7.641299999999922,0.061199999999995924
364,1,364,1,3,7.2800999999999325,7.641319073486257,0.36121907348632476
366,0,366,2,3,7.320099999999932,7.660919073486258,0.3408190734863261
382,0,382,0,5,7.640099999999925,7.680899999999922,0.04079999999999728
381,1,381,1,4,7.620099999999925,7.681299999999921,0.061199999999995924
384,0,384,0,5,7.680099999999924,7.720899999999921,0.04079999999999728
383,1,383,0,4,7.660099999999924,7.72129999999992,0.061199999999995924
385,0,385,1,4,7.700099999999924,7.740899999999921,0.04079999999999728
386,1,386,2,4,7.720099999999923,7.781299999999919,0.061199999999995924
389,1,389,1,5,7.780099999999922,7.841299999999918,0.061199999999995924
391,0,391,1,5,7.820099999999921,7.860899999999918,0.04079999999999728
390,1,390,0,5,7.800099999999921,7.861299999999917,0.061199999999995924
375,1,375,2,3,7.500099999999928,7.861319073486253,0.36121907348632476
393,1,393,0,5,7.86009999999992,7.921299999999916,0.061199999999995924
395,0,395,2,5,7.900099999999919,7.940899999999917,0.04079999999999728
394,1,394,0,5,7.88009999999992,7.941299999999916,0.061199999999995924
