0,5,0,0,33,1.0E-4,0.033138146972656254,0.03303814697265625
1,5,1,0,10,1.0E-4,0.035376293945312505,0.0352762939453125
3,5,3,0,19,0.0051,0.042019073486328135,0.036919073486328134
7,5,7,0,24,0.0101,0.049257220458984396,0.0391572204589844
14,4,14,0,27,0.0201,0.050900000000000015,0.030800000000000015
13,4,13,0,21,0.0201,0.06313814697265627,0.04303814697265627
23,5,23,0,9,0.035100000000000006,0.06813814697265629,0.03303814697265628
22,5,22,0,29,0.035100000000000006,0.06815722045898441,0.033057220458984404
21,4,21,0,16,0.035100000000000006,0.07037629394531254,0.03527629394531254
19,4,19,0,16,0.0301,0.07315722045898441,0.04305722045898441
29,4,29,0,7,0.0451,0.07813814697265628,0.03303814697265628
4,1,4,0,31,0.0051,0.07853814697265626,0.07343814697265627
15,1,15,0,13,0.0251,0.0807858306884766,0.0556858306884766
24,4,24,0,19,0.040100000000000004,0.08090000000000001,0.04080000000000001
32,5,32,0,20,0.050100000000000006,0.08537629394531253,0.03527629394531252
12,3,12,0,13,0.0201,0.08710490417480472,0.06700490417480473
10,1,10,0,31,0.015099999999999999,0.08853814697265627,0.07343814697265627
2,0,2,0,16,1.0E-4,0.08973351440429692,0.08963351440429691
30,4,30,0,13,0.050100000000000006,0.0914716613769532,0.041371661376953195
25,3,25,0,16,0.040100000000000004,0.09355722045898442,0.05345722045898441
16,1,16,0,2,0.0251,0.09767148030598963,0.07257148030598963
40,4,40,0,14,0.0651,0.09813814697265627,0.033038146972656265
11,0,11,0,3,0.015099999999999999,0.09893814697265628,0.08383814697265628
17,2,17,0,33,0.0251,0.09910490417480473,0.07400490417480474
5,1,5,0,26,0.0051,0.10851907348632815,0.10341907348632814
20,2,20,0,22,0.0301,0.10865122604370121,0.07855122604370121
26,1,26,0,18,0.040100000000000004,0.10964768371582034,0.06954768371582035
50,5,50,0,13,0.0801,0.11313814697265627,0.033038146972656265
9,0,9,0,26,0.015099999999999999,0.11463351440429694,0.09953351440429693
6,1,6,0,26,0.0101,0.1197905311584473,0.1096905311584473
47,4,47,0,25,0.0751,0.12090000000000002,0.04580000000000002
33,1,33,0,20,0.0551,0.12131079673767096,0.06621079673767097
54,4,54,0,13,0.0901,0.12138583068847661,0.03128583068847661
8,1,8,0,29,0.0101,0.1239548362731934,0.1138548362731934
49,4,49,0,25,0.0801,0.12589999999999998,0.04579999999999998
43,2,43,0,6,0.07010000000000001,0.12801444091796876,0.057914440917968754
46,2,46,0,33,0.0751,0.12853814697265623,0.053438146972656225
53,5,53,0,4,0.08510000000000001,0.13854931844075535,0.053449318440755345
31,0,31,0,22,0.050100000000000006,0.1390976837158203,0.08899768371582029
18,2,18,0,20,0.0301,0.14202098083496092,0.11192098083496092
39,0,39,0,8,0.0651,0.14341444091796873,0.07831444091796873
38,1,38,0,28,0.0601,0.14353814697265624,0.08343814697265624
58,4,58,0,23,0.0951,0.14703099441528317,0.05193099441528316
42,1,42,0,22,0.07010000000000001,0.14958828277587893,0.07948828277587892
72,4,72,0,9,0.1201,0.15089999999999995,0.030799999999999952
