3,0,3,0,27,0.0051,0.07893814697265628,0.07383814697265628
8,0,8,0,23,0.0101,0.08625722045898443,0.07615722045898443
7,0,7,0,21,0.0101,0.09794046325683599,0.08784046325683599
15,0,15,0,8,0.0251,0.09893814697265628,0.07383814697265628
4,0,4,0,33,0.0051,0.10530962727864589,0.10020962727864588
10,0,10,0,30,0.015099999999999999,0.10598092651367191,0.09088092651367191
23,0,23,0,23,0.035100000000000006,0.10893814697265629,0.07383814697265628
6,0,6,0,24,0.0101,0.1121786102294922,0.1020786102294922
16,0,16,0,31,0.0251,0.11821907348632815,0.09311907348632815
19,0,19,0,25,0.0301,0.12393814697265627,0.09383814697265627
56,4,56,0,19,0.0901,0.1253762939453125,0.035276293945312495
31,0,31,0,8,0.050100000000000006,0.1262572204589844,0.0761572204589844
12,0,12,0,31,0.0201,0.12873939565022788,0.10863939565022787
35,0,35,0,19,0.0551,0.12893814697265626,0.07383814697265625
39,4,39,0,28,0.0651,0.13043351440429687,0.06533351440429687
40,4,40,0,32,0.0651,0.13043351440429687,0.06533351440429687
1,0,1,0,10,1.0E-4,0.13499536743164062,0.13489536743164063
20,0,20,0,28,0.0301,0.13826030883789064,0.10816030883789064
57,5,57,0,33,0.0951,0.1404048136393229,0.045304813639322886
24,0,24,0,7,0.040100000000000004,0.14170000000000002,0.10160000000000002
36,0,36,0,2,0.0601,0.14393814697265622,0.08383814697265622
18,0,18,0,15,0.0301,0.14865894571940108,0.11855894571940108
2,3,2,0,15,1.0E-4,0.1517762939453125,0.1516762939453125
0,2,0,0,25,1.0E-4,0.1517762939453125,0.1516762939453125
28,0,28,0,21,0.0451,0.15250000000000002,0.10740000000000002
5,1,5,0,5,0.0051,0.15675722045898438,0.1516572204589844
69,5,69,0,28,0.11510000000000001,0.1568198455810547,0.04171984558105468
44,0,44,0,25,0.07010000000000001,0.15713583068847653,0.08703583068847652
26,0,26,0,29,0.040100000000000004,0.15779845581054686,0.11769845581054686
30,0,30,0,33,0.050100000000000006,0.1612905537923177,0.11119055379231768
33,0,33,0,7,0.0551,0.16669999999999993,0.11159999999999992
11,3,11,0,23,0.015099999999999999,0.1667572204589844,0.1516572204589844
48,0,48,0,15,0.0801,0.1678953674316406,0.0877953674316406
81,5,81,0,18,0.1351,0.16813814697265617,0.03303814697265617
47,0,47,0,18,0.0751,0.1693809265136718,0.09428092651367179
83,4,83,0,11,0.1351,0.1703762939453124,0.0352762939453124
13,1,13,0,4,0.0201,0.17177629394531252,0.1516762939453125
14,3,14,0,10,0.0201,0.17177629394531252,0.1516762939453125
50,0,50,0,18,0.0801,0.1725,0.09239999999999998
9,0,9,0,15,0.015099999999999999,0.1750745114644368,0.1599745114644368
34,0,34,0,33,0.0551,0.1754573562622071,0.12035735626220709
46,0,46,0,9,0.0751,0.1784445048014322,0.1033445048014322
51,0,51,0,3,0.08510000000000001,0.17865722045898433,0.09355722045898432
52,0,52,0,24,0.08510000000000001,0.1806572204589843,0.0955572204589843
